Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods
19.1,0,0.045492697,40.3138,2009,2,3,2,527.9794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.6,1,0.043618827,156.7946,1987,3,3,1,2840.3028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.34,1,0.005963881,99.5358,1997,1,1,1,1407.5012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.2,0,0.08982696,197.111,1987,3,3,1,589.233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.15,0,0.079431643,38.6506,1997,1,1,1,796.9626,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17.35,0,0.056005781,99.2016,1999,2,1,1,1518.024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.22,1,0.0383808,62.351,1999,2,1,1,885.514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.1,0,0.03856376,209.2586,1997,1,1,1,3165.879,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.0,1,0.037491314,164.2526,1987,3,3,1,1808.9786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.615,1,0.09234651,251.8408,2009,2,3,2,4506.1344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.0,1,0.140090284,265.1884,2009,2,3,2,6359.7216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.6,1,0.040369315,189.753,2009,2,3,2,2846.295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.3,0,0.043777415,192.9846,2004,1,2,1,6114.7072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.27,0,0.046631836,98.4384,1999,2,1,1,1576.6144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.8,1,0.076839735,34.9558,1999,2,1,1,373.5138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.35,0,0.0,198.5426,1997,1,1,1,1384.1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.0,0,0.034369528,43.7086,1997,1,1,1,892.172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.82,0,0.0,169.379,1987,3,3,1,2376.906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.75,0,0.01035692,208.3954,1987,3,3,1,2709.1402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.5,1,0.104488444,77.896,2004,1,2,1,1997.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.5,0,0.027271252,171.6106,2004,1,2,1,2566.659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.5,0,0.036346224,72.9696,2004,1,2,1,596.5568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.1,1,0.044372393,180.3318,2009,2,3,2,2886.9088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18.2,0,0.089884775,195.111,2004,1,2,1,3731.809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.7,0,0.053178425,55.993,1987,3,3,1,905.488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.1,0,0.089660816,140.0496,2004,1,2,1,1411.496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.15,1,0.024503972,195.111,2009,2,3,2,982.055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.6,1,0.143990173,239.6222,2004,1,2,1,2390.222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.385,0,0.084179812,109.0596,2009,2,3,2,1941.4728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.1,1,0.025050746,97.141,2009,2,3,2,1448.115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.0,0,0.065515067,178.137,2009,2,3,2,1058.622,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.75,0,0.021232318,151.1024,1987,3,3,1,2428.8384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.63,1,0.104183308,166.15,1999,2,1,1,3828.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.42,0,0.070856383,217.4192,2009,2,3,2,431.4384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.15,1,0.061272194,125.6388,1999,2,1,1,1733.7432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.1,0,0.052329172,243.1512,2004,1,2,1,4604.6728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.35,1,0.055103174,149.7734,2004,1,2,1,2820.9946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.85,0,0.033271818,196.5768,1999,2,1,1,5715.2272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.475,0,0.075713578,156.4656,2004,1,2,1,2471.4496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.27,0,0.01889024,238.188,2009,2,3,2,3835.008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.85,1,0.152364317,254.0382,1999,2,1,1,1261.691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.365,1,0.039811272,191.3188,1987,3,3,1,2285.0256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.6,0,0.041283361,87.0514,2004,1,2,1,2125.2336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.2,0,0.011820087,151.634,1997,1,1,1,1990.742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.3,1,0.024891881,170.9422,2004,1,2,1,3103.9596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.2,0,0.161740582,38.419,1999,2,1,1,805.618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.46,1,0.032308482,185.224,2009,2,3,2,2423.512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.5,1,0.079713576,101.3332,1997,1,1,1,1537.998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17.35,0,0.014679558,73.6038,1987,3,3,1,739.038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.88,1,0.030247903,101.399,1997,1,1,1,2063.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.93,0,0.07113587,42.7086,1997,1,1,1,356.8688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.43,0,0.017322454,196.8768,2004,1,2,1,3350.3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.15,0,0.0,197.111,1999,2,1,1,3731.809,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.75,0,0.03048292,257.2672,1999,2,1,1,3068.0064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.85,0,0.033314389,171.6422,2009,2,3,2,3276.4018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.35,0,0.099674817,112.2518,1987,3,3,1,1366.2216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.76,1,0.028958563,78.396,1987,3,3,1,1757.712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.315,1,0.035627489,146.6444,1999,2,1,1,870.8664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.5,0,0.052657753,103.699,2009,2,3,2,1031.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.6,1,0.009754896,223.0404,1987,3,3,1,2025.3636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.285,0,0.031151633,173.2054,1997,1,1,1,4902.9512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.7,0,0.087791917,180.6292,2004,1,2,1,3101.2964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.35,1,0.062839798,90.883,2004,1,2,1,1707.777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.2,0,0.090267996,194.711,2009,2,3,2,4910.275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.825,1,0.150248468,155.2288,1999,2,1,1,1257.0304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19.35,1,0.082394321,48.5034,1999,2,1,1,243.017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.895,0,0.026451028,210.3954,2009,2,3,2,5001.4896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.5,0,0.071257912,121.3098,1997,1,1,1,843.5686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.3,0,0.036908933,115.9834,1987,3,3,1,2073.3012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.035,0,0.141475625,155.0998,1999,2,1,1,1230.3984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.75,0,0.007551665,107.1622,2004,1,2,1,1693.7952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.85,0,0.031338558,41.048,1997,1,1,1,639.168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16.2,0,0.019378432,156.4972,1997,1,1,1,1090.5804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.355,0,0.187850233,146.5418,1999,2,1,1,2501.4106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18.25,0,0.054455125,142.0154,2009,2,3,2,850.8924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.65,0,0.069707771,51.0324,2009,2,3,2,727.0536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.85,1,0.062321222,87.2514,1999,2,1,1,265.6542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.565,0,0.054630544,57.393,2004,1,2,1,735.709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.195,0,0.048059871,105.8622,1997,1,1,1,2223.1062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.2,0,0.103894671,101.299,2009,2,3,2,1857.582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.3,1,0.058207114,59.1562,1999,2,1,1,1185.124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.135,0,0.078957122,111.986,2004,1,2,1,1697.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.25,1,0.0,95.2068,1987,3,3,1,2721.7904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.3,1,0.066729996,257.2962,1997,1,1,1,4920.9278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.85,0,0.018052019,96.6094,1999,2,1,1,856.8846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17.25,0,0.03717912,162.5526,2004,1,2,1,5920.2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12.3,1,0.058116758,57.5562,1997,1,1,1,651.8182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.15,1,0.131973625,187.9872,1987,3,3,1,2458.1336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.155,1,0.033555399,74.7354,1997,1,1,1,1655.1788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.895,1,0.088681966,121.973,2009,2,3,2,2956.152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.97,0,0.021623214,107.6596,2009,2,3,2,1833.6132,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.2,0,0.033373748,74.0696,2004,1,2,1,894.8352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.5,0,0.089917769,160.3604,1999,2,1,1,2852.2872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.7,0,0.122470805,131.7942,2004,1,2,1,1987.413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.865,0,0.056819936,212.6218,2004,1,2,1,2137.218,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.21,0,0.044925784,86.0198,1997,1,1,1,1569.9564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.6,1,0.074035365,256.1356,1999,2,1,1,4578.0408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.8,0,0.0,263.7884,1999,2,1,1,3709.8376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.5,1,0.094246644,98.9068,2009,2,3,2,1749.7224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.7,0,0.10203648,180.9292,2004,1,2,1,2736.438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.98,0,0.041071581,82.5934,1987,3,3,1,1310.2944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.25,1,0.034693175,140.1496,2004,1,2,1,1552.6456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.3,0,0.028516696,194.6136,2004,1,2,1,3110.6176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0,0,0.054939029,101.4358,1997,1,1,1,1608.5728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.675,0,0.0,92.9462,2009,2,3,2,1018.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.48,0,0.033893487,147.0076,2004,1,2,1,3103.9596,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.35,0,0.020326962,216.7508,1997,1,1,1,1736.4064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.05,0,0.08509812,108.2912,1999,2,1,1,2293.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.1,1,0.035997543,176.9712,1987,3,3,1,3691.1952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.445,0,0.029686148,96.4436,2004,1,2,1,378.1744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,0,0.032626952,235.9906,1997,1,1,1,6893.0274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.25,0,0.035057688,91.612,2004,1,2,1,279.636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.35,0,0.060699725,233.3616,1997,1,1,1,6093.4016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.59,0,0.070767174,111.986,2004,1,2,1,792.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.98,0,0.075495088,55.3614,1987,3,3,1,497.3526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.47,1,0.15277077,214.4218,2009,2,3,2,4274.436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.35,1,0.023318068,182.4608,2004,1,2,1,7534.1928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19.5,1,0.030819397,86.054,2009,2,3,2,2336.958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.75,0,0.165838224,36.6506,1997,1,1,1,607.2096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.395,0,0.07191675,254.804,1987,3,3,1,7843.124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.395,0,0.039653081,99.5042,2009,2,3,2,1686.4714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.2,1,0.0,184.595,2009,2,3,2,3844.995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.06,0,0.021358889,232.3326,1987,3,3,1,2541.3586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.02,0,0.019901356,157.5972,1999,2,1,1,3427.5384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.25,0,0.07518071,126.2046,2004,1,2,1,1618.5598,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.7,0,0.030751366,42.577,1999,2,1,1,952.094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.81,1,0.055451725,122.6046,2009,2,3,2,2365.5874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.3,0,0.086132373,148.8076,1997,1,1,1,3103.9596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.15,0,0.046342889,97.3384,1999,2,1,1,886.8456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.5,1,0.025473816,83.1934,2009,2,3,2,1146.5076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.2,0,0.0,96.6752,1997,1,1,1,479.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.8,1,0.043856919,109.057,1987,3,3,1,2746.425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,0,0.038917891,35.919,2004,1,2,1,1171.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.85,0,0.046707264,152.6682,1999,2,1,1,1829.6184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17.75,0,0.030501281,180.566,2004,1,2,1,3415.554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.1,0,0.074565098,111.3228,1987,3,3,1,663.1368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.195,1,0.064014173,83.3566,1997,1,1,1,1437.4622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.2,0,0.011838464,155.134,1999,2,1,1,2603.278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.26,0,0.034457776,113.3834,1999,2,1,1,2073.3012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.52,1,0.044091657,182.995,1999,2,1,1,3844.995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0,1,0.026546765,142.147,1987,3,3,1,2147.205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.6,0,0.023951149,105.6964,1997,1,1,1,1577.946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.095,1,0.129705008,141.8838,1999,2,1,1,1966.7732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.0,1,0.026563851,141.247,2004,1,2,1,3292.381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.35,0,0.015700603,141.147,1999,2,1,1,2719.793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.42,1,0.0,229.0352,2004,1,2,1,5496.8448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.985,1,0.137366883,184.9608,1997,1,1,1,3858.9768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.3,0,0.127424932,208.127,2004,1,2,1,2306.997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.85,0,0.09384335,142.3812,2009,2,3,2,1139.8496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.3,0,0.111727876,33.9874,2009,2,3,2,564.5984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5,0,0.052637056,88.583,1999,2,1,1,808.947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.35,0,0.096790497,197.2768,2009,2,3,2,3941.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.5,0,0.033997473,129.9284,1999,2,1,1,1845.5976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.2,0,0.161458973,37.819,2004,1,2,1,256.333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18.25,1,0.171093639,155.663,1999,2,1,1,2034.019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.1,0,0.14825809,108.428,1987,3,3,1,1278.336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.35,1,0.091283986,232.6984,2009,2,3,2,2316.984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.42,0,0.070510189,214.4192,1987,3,3,1,1725.7536,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.5,1,0.07575107,262.8568,1997,1,1,1,5800.4496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65,1,0.058730831,171.9422,1997,1,1,1,3448.844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.3,0,0.069401919,107.9938,1987,3,3,1,2036.6822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.65,1,0.026579951,34.7532,1987,3,3,1,683.1108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.5,1,0.022093019,195.9452,1999,2,1,1,2348.9424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.8,0,0.071369947,209.1612,1987,3,3,1,2090.612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.7,1,0.047482391,215.9876,2004,1,2,1,3430.2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11.5,0,0.017642229,131.8626,1997,1,1,1,2885.5772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16.7,1,0.052625179,113.4176,2009,2,3,2,1488.7288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.885,1,0.14057889,112.1228,2009,2,3,2,663.1368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.19,1,0.044321422,103.899,1999,2,1,1,2889.572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.695,1,0.029140008,176.337,1987,3,3,1,3528.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.695,0,0.075878519,194.082,1997,1,1,1,3861.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.35,0,0.054046706,119.5466,2004,1,2,1,353.5398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.615,1,0.091954465,250.6408,2004,1,2,1,4756.4752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.13,0,0.052058629,150.6024,2009,2,3,2,1821.6288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.355,0,0.187523164,146.2418,2004,1,2,1,4414.254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.85,0,0.044460448,88.7856,1987,3,3,1,1142.5128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.75,0,0.14048631,252.7382,1987,3,3,1,3280.3966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18.0,0,0.017979145,178.3686,2009,2,3,2,3199.8348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.63,1,0.134919202,46.9402,1999,2,1,1,780.9834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.195,1,0.012447775,197.611,1987,3,3,1,2553.343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.235,0,0.099879337,195.1452,1987,3,3,1,1761.7068,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.85,0,0.061226969,253.0698,2009,2,3,2,2283.0282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.7,1,0.122015744,117.7466,2009,2,3,2,2828.3184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.395,0,0.099120588,107.228,1997,1,1,1,2024.032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.5,1,0.159968994,147.6102,1999,2,1,1,1603.9122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.15,0,0.035263498,254.8014,2004,1,2,1,2040.0112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.695,0,0.129889831,185.3898,1987,3,3,1,3554.7062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.88,1,0.134037,53.3298,2009,2,3,2,539.298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.195,1,0.145867347,194.0794,1997,1,1,1,3901.588,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.35,0,0.074553522,91.883,1987,3,3,1,2606.607,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.695,0,0.075864171,192.082,2004,1,2,1,6757.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.63,0,0.031143591,183.9582,1999,2,1,1,5386.9878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.0,1,0.028238317,46.3744,2009,2,3,2,181.0976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.1,1,0.008027701,81.1618,1987,3,3,1,2255.7304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.0,0,0.099290166,214.0902,1999,2,1,1,1486.7314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.27,1,0.020865797,90.2488,2009,2,3,2,814.9392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.59,0,0.026180032,120.7098,2004,1,2,1,2530.7058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.1,0,0.037734334,173.9054,2009,2,3,2,3677.2134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.3,0,0.127435585,86.8224,1987,3,3,1,852.224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.1,1,0.087762922,221.5456,2009,2,3,2,2873.5928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.195,1,0.017703044,239.4538,2009,2,3,2,3605.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.2,1,0.096433359,178.5028,1987,3,3,1,4604.6728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.75,1,0.008184912,101.2674,1987,3,3,1,1528.011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11.1,0,0.059846975,150.1366,1997,1,1,1,1813.6392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.195,1,0.122494876,100.1016,1999,2,1,1,1416.8224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.8,0,0.022980361,117.7492,1999,2,1,1,1274.3412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.325,0,0.125154452,99.2042,2004,1,2,1,1388.8588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.17,0,0.010674255,63.4826,2009,2,3,2,774.9912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.98,0,0.041098016,81.6934,2004,1,2,1,818.934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.15,0,0.145013434,225.0404,2004,1,2,1,4950.8888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.0,0,0.008554102,79.3618,1999,2,1,1,805.618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.15,1,0.132058566,187.5872,2004,1,2,1,4349.0056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.485,0,0.058083831,103.199,1987,3,3,1,722.393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.3,0,0.127449031,210.527,1997,1,1,1,6291.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.85,0,0.097536998,225.3746,1987,3,3,1,3365.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.5,1,0.0481669,48.8376,1987,3,3,1,671.1264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.3,0,0.089005769,143.9786,1997,1,1,1,2745.0934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
